Customer ID,Customer Name,Phone Number,Gender,Age,Customer Region,Customer Type,Product ID,Product Name,Brand,Product Category,Tags,Quantity,Price per Unit,Discount Percentage,Total Amount,Final Amount,Date,Payment Method,Order Status,Delivery Type,Store ID,Store Location,Salesperson ID,Employee Name
CUST000121,David Brown,9357564662,Male,51,North,Regular,PROD000121,Beauty Product,Brand5,Beauty,Beauty,4,4870,29,19480,13830.80,2024-05-08,UPI,Pending,Store Pickup,STORE9,North,EMP086,Mike Johnson
CUST000122,Lisa Anderson,9922565876,Male,50,North,Premium,PROD000122,Sports Product,Brand4,Sports,Sports,9,1631,4,14679,14091.84,2024-10-23,UPI,Completed,Store Pickup,STORE4,North,EMP031,Emily Davis
CUST000123,Sarah Williams,9328828215,Female,55,Central,Regular,PROD000123,Sports Product,Brand4,Sports,Sports,8,4384,26,35072,25953.28,2024-01-26,Debit Card,Pending,Home Delivery,STORE7,Central,EMP082,John Doe
CUST000124,Jane Smith,9743325032,Female,25,Central,Premium,PROD000124,Clothing Product,Brand1,Clothing,Clothing,2,1852,15,3704,3148.40,2024-08-16,Cash,Pending,Store Pickup,STORE2,Central,EMP013,Chris Wilson
CUST000125,Sarah Williams,9221882148,Female,67,North,Premium,PROD000125,Sports Product,Brand2,Sports,Sports,7,1522,9,10654,9695.14,2024-08-16,Credit Card,Pending,Store Pickup,STORE6,North,EMP036,John Doe
CUST000126,Lisa Anderson,9214328874,Male,38,West,Regular,PROD000126,Beauty Product,Brand2,Beauty,Beauty,7,3149,23,22043,16973.11,2024-06-15,Credit Card,Pending,Store Pickup,STORE7,West,EMP005,Mike Johnson
CUST000127,David Brown,9417727872,Male,33,East,Premium,PROD000127,Sports Product,Brand1,Sports,Sports,9,4572,18,41148,33741.36,2024-09-24,Debit Card,Cancelled,Home Delivery,STORE3,East,EMP038,Lisa Anderson
CUST000128,Jane Smith,9736443144,Male,55,East,Regular,PROD000128,Beauty Product,Brand1,Beauty,Beauty,9,1746,25,15714,11785.50,2024-01-17,Debit Card,Completed,Home Delivery,STORE4,East,EMP073,Emily Davis
CUST000129,David Brown,9223567657,Female,29,East,Regular,PROD000129,Sports Product,Brand2,Sports,Sports,5,1439,4,7195,6907.20,2024-07-10,Credit Card,Pending,Home Delivery,STORE7,East,EMP039,Chris Wilson
CUST000130,Emily Davis,9407485438,Female,28,Central,Regular,PROD000130,Home Product,Brand1,Home,Home,4,3454,19,13816,11190.96,2024-10-16,Debit Card,Pending,Home Delivery,STORE9,Central,EMP001,Chris Wilson
CUST000131,Lisa Anderson,9299837643,Female,34,Central,Premium,PROD000131,Electronics Product,Brand5,Electronics,Electronics,5,577,23,2885,2221.45,2024-04-23,Credit Card,Completed,Home Delivery,STORE8,Central,EMP045,John Doe
CUST000132,Lisa Anderson,9578512806,Male,65,South,Regular,PROD000132,Home Product,Brand5,Home,Home,5,4476,3,22380,21708.60,2024-12-07,Credit Card,Cancelled,Home Delivery,STORE1,South,EMP008,Emily Davis
CUST000133,John Doe,9717209173,Female,55,South,Regular,PROD000133,Sports Product,Brand3,Sports,Sports,1,4214,9,4214,3834.74,2024-09-22,Cash,Pending,Store Pickup,STORE5,South,EMP046,Emily Davis
CUST000134,Chris Wilson,9552645774,Female,40,South,Premium,PROD000134,Electronics Product,Brand2,Electronics,Electronics,3,2234,28,6702,4825.44,2024-08-13,Cash,Pending,Store Pickup,STORE10,South,EMP034,Lisa Anderson
CUST000135,Jane Smith,9480871910,Male,43,South,Premium,PROD000135,Home Product,Brand1,Home,Home,1,1604,22,1604,1251.12,2024-07-19,Cash,Cancelled,Store Pickup,STORE8,South,EMP039,Chris Wilson
CUST000136,John Doe,9955429955,Male,50,South,Regular,PROD000136,Home Product,Brand5,Home,Home,7,1343,6,9401,8836.94,2024-02-19,UPI,Pending,Store Pickup,STORE8,South,EMP040,Chris Wilson
CUST000137,David Brown,9894288363,Female,64,East,Premium,PROD000137,Clothing Product,Brand2,Clothing,Clothing,6,5332,28,31992,23034.24,2024-03-06,Cash,Cancelled,Home Delivery,STORE5,East,EMP062,John Doe
CUST000138,Lisa Anderson,9435932332,Male,40,Central,Premium,PROD000138,Home Product,Brand1,Home,Home,8,3110,22,24880,19406.40,2024-02-12,Debit Card,Cancelled,Store Pickup,STORE6,Central,EMP006,John Doe
CUST000139,Emily Davis,9680621362,Male,54,North,Premium,PROD000139,Clothing Product,Brand5,Clothing,Clothing,9,1583,17,14247,11825.01,2024-03-16,Credit Card,Completed,Store Pickup,STORE7,North,EMP037,Jane Smith
CUST000140,David Brown,9723301806,Male,35,East,Premium,PROD000140,Home Product,Brand5,Home,Home,8,4439,6,35512,33381.28,2024-02-27,Cash,Pending,Home Delivery,STORE8,East,EMP015,Mike Johnson
CUST000141,David Brown,9973662756,Male,22,West,Regular,PROD000141,Beauty Product,Brand1,Beauty,Beauty,2,2868,26,5736,4244.64,2024-02-01,Cash,Completed,Store Pickup,STORE2,West,EMP005,Chris Wilson
CUST000142,Lisa Anderson,9277031097,Female,42,South,Regular,PROD000142,Sports Product,Brand2,Sports,Sports,9,1196,25,10764,8073.00,2024-03-03,UPI,Completed,Store Pickup,STORE5,South,EMP063,Emily Davis
CUST000143,John Doe,9866261591,Male,36,North,Regular,PROD000143,Beauty Product,Brand3,Beauty,Beauty,1,1104,14,1104,949.44,2024-05-09,Debit Card,Cancelled,Home Delivery,STORE6,North,EMP098,David Brown
CUST000144,Lisa Anderson,9345166304,Female,63,North,Premium,PROD000144,Electronics Product,Brand2,Electronics,Electronics,4,1848,28,7392,5322.24,2024-06-28,Cash,Completed,Store Pickup,STORE2,North,EMP015,John Doe
CUST000145,John Doe,9211198451,Male,53,Central,Regular,PROD000145,Sports Product,Brand3,Sports,Sports,10,2784,18,27840,22828.80,2024-06-09,Credit Card,Cancelled,Store Pickup,STORE9,Central,EMP072,John Doe
CUST000146,Jane Smith,9252841306,Male,33,West,Regular,PROD000146,Clothing Product,Brand1,Clothing,Clothing,10,3298,23,32980,25394.60,2024-08-26,UPI,Cancelled,Store Pickup,STORE10,West,EMP002,Chris Wilson
CUST000147,John Doe,9439027851,Female,33,Central,Regular,PROD000147,Home Product,Brand2,Home,Home,1,4764,9,4764,4335.24,2024-08-07,Credit Card,Completed,Store Pickup,STORE4,Central,EMP009,Mike Johnson
CUST000148,Mike Johnson,9245273433,Female,37,South,Premium,PROD000148,Home Product,Brand4,Home,Home,7,4205,12,29435,25902.80,2024-09-16,UPI,Pending,Store Pickup,STORE8,South,EMP047,Sarah Williams
CUST000149,Emily Davis,9276856363,Male,21,Central,Regular,PROD000149,Clothing Product,Brand3,Clothing,Clothing,7,929,19,6503,5267.43,2024-05-05,Cash,Cancelled,Store Pickup,STORE1,Central,EMP047,Chris Wilson
CUST000150,David Brown,9859698358,Male,26,Central,Regular,PROD000150,Sports Product,Brand3,Sports,Sports,6,2247,3,13482,13077.54,2024-10-01,UPI,Pending,Home Delivery,STORE2,Central,EMP033,Mike Johnson
CUST000151,Lisa Anderson,9803626927,Female,54,Central,Regular,PROD000151,Beauty Product,Brand3,Beauty,Beauty,10,2020,15,20200,17170.00,2024-02-26,Credit Card,Pending,Home Delivery,STORE9,Central,EMP074,John Doe
CUST000152,David Brown,9651852842,Male,54,North,Premium,PROD000152,Clothing Product,Brand5,Clothing,Clothing,10,4121,13,41210,35852.70,2024-03-05,Cash,Completed,Store Pickup,STORE7,North,EMP009,Lisa Anderson
CUST000153,Sarah Williams,9659128882,Female,47,North,Regular,PROD000153,Electronics Product,Brand3,Electronics,Electronics,1,5030,18,5030,4124.60,2024-11-21,Debit Card,Cancelled,Store Pickup,STORE9,North,EMP068,Sarah Williams
CUST000154,Jane Smith,9515587359,Male,52,Central,Premium,PROD000154,Sports Product,Brand5,Sports,Sports,7,2983,2,20881,20463.38,2024-07-12,UPI,Pending,Home Delivery,STORE9,Central,EMP012,Mike Johnson
CUST000155,Chris Wilson,9514816596,Male,53,East,Regular,PROD000155,Clothing Product,Brand4,Clothing,Clothing,2,2002,29,4004,2842.84,2024-04-03,UPI,Pending,Home Delivery,STORE3,East,EMP078,Emily Davis
CUST000156,Lisa Anderson,9709749537,Male,33,North,Regular,PROD000156,Sports Product,Brand1,Sports,Sports,6,4898,15,29388,24979.80,2024-07-13,UPI,Pending,Store Pickup,STORE8,North,EMP076,Chris Wilson
CUST000157,Emily Davis,9773118532,Male,25,North,Regular,PROD000157,Beauty Product,Brand4,Beauty,Beauty,7,825,1,5775,5717.25,2024-03-21,Cash,Cancelled,Home Delivery,STORE10,North,EMP066,David Brown
CUST000158,Chris Wilson,9625238793,Male,66,East,Regular,PROD000158,Electronics Product,Brand2,Electronics,Electronics,1,5111,4,5111,4906.56,2024-09-20,Cash,Cancelled,Home Delivery,STORE2,East,EMP075,Mike Johnson
CUST000159,Jane Smith,9155438906,Male,27,South,Premium,PROD000159,Sports Product,Brand4,Sports,Sports,4,2306,3,9224,8947.28,2024-07-01,Debit Card,Completed,Store Pickup,STORE8,South,EMP048,David Brown
CUST000160,Mike Johnson,9714372707,Male,42,South,Premium,PROD000160,Clothing Product,Brand2,Clothing,Clothing,1,5458,20,5458,4366.40,2024-12-22,Cash,Cancelled,Store Pickup,STORE2,South,EMP026,Lisa Anderson
CUST000161,Jane Smith,9675696270,Female,32,West,Regular,PROD000161,Sports Product,Brand3,Sports,Sports,3,3538,24,10614,8066.64,2024-12-05,Debit Card,Completed,Store Pickup,STORE7,West,EMP020,Sarah Williams
CUST000162,Lisa Anderson,9693725629,Female,55,West,Regular,PROD000162,Sports Product,Brand4,Sports,Sports,8,1450,13,11600,10092.00,2024-01-17,UPI,Pending,Home Delivery,STORE4,West,EMP036,David Brown
CUST000163,Mike Johnson,9907134131,Male,26,Central,Premium,PROD000163,Home Product,Brand5,Home,Home,2,1742,16,3484,2926.56,2024-09-14,Cash,Pending,Store Pickup,STORE9,Central,EMP065,Mike Johnson
CUST000164,David Brown,9824262240,Male,69,East,Regular,PROD000164,Electronics Product,Brand1,Electronics,Electronics,1,1539,13,1539,1338.93,2024-03-15,Credit Card,Completed,Home Delivery,STORE4,East,EMP084,Sarah Williams
CUST000165,Jane Smith,9405986033,Female,65,South,Premium,PROD000165,Home Product,Brand3,Home,Home,6,3834,9,23004,20933.64,2024-08-05,UPI,Pending,Home Delivery,STORE3,South,EMP054,Lisa Anderson
CUST000166,Jane Smith,9513383875,Female,61,North,Regular,PROD000166,Sports Product,Brand3,Sports,Sports,10,2532,14,25320,21775.20,2024-11-02,Cash,Pending,Store Pickup,STORE8,North,EMP083,Lisa Anderson
CUST000167,Sarah Williams,9944233853,Female,45,Central,Premium,PROD000167,Clothing Product,Brand5,Clothing,Clothing,7,1934,0,13538,13538.00,2024-08-06,Cash,Cancelled,Home Delivery,STORE3,Central,EMP018,Lisa Anderson
CUST000168,Sarah Williams,9857654448,Female,43,South,Premium,PROD000168,Home Product,Brand5,Home,Home,2,5418,18,10836,8885.52,2024-09-14,UPI,Cancelled,Store Pickup,STORE9,South,EMP074,Emily Davis
CUST000169,Lisa Anderson,9290143092,Male,33,South,Premium,PROD000169,Home Product,Brand4,Home,Home,1,4172,13,4172,3629.64,2024-03-06,Credit Card,Cancelled,Store Pickup,STORE5,South,EMP030,David Brown
CUST000170,David Brown,9691330154,Female,44,East,Regular,PROD000170,Sports Product,Brand4,Sports,Sports,10,3791,0,37910,37910.00,2024-02-04,UPI,Cancelled,Home Delivery,STORE9,East,EMP071,John Doe
CUST000171,Lisa Anderson,9332301141,Female,60,North,Regular,PROD000171,Electronics Product,Brand2,Electronics,Electronics,9,5382,25,48438,36328.50,2024-09-25,Credit Card,Pending,Home Delivery,STORE10,North,EMP066,Emily Davis
CUST000172,Chris Wilson,9228017406,Male,20,Central,Regular,PROD000172,Clothing Product,Brand3,Clothing,Clothing,9,2607,29,23463,16658.73,2024-01-10,Cash,Cancelled,Home Delivery,STORE10,Central,EMP008,Mike Johnson
CUST000173,Lisa Anderson,9704261492,Female,29,South,Regular,PROD000173,Electronics Product,Brand3,Electronics,Electronics,9,4619,6,41571,39076.74,2024-09-27,UPI,Cancelled,Store Pickup,STORE3,South,EMP016,Jane Smith
CUST000174,Sarah Williams,9523366196,Female,39,West,Premium,PROD000174,Home Product,Brand3,Home,Home,7,4490,17,31430,26086.90,2024-04-24,Credit Card,Cancelled,Store Pickup,STORE2,West,EMP027,Sarah Williams
CUST000175,David Brown,9666313643,Male,59,East,Regular,PROD000175,Beauty Product,Brand1,Beauty,Beauty,5,2031,0,10155,10155.00,2024-12-01,Credit Card,Pending,Home Delivery,STORE3,East,EMP027,Jane Smith
CUST000176,Lisa Anderson,9347925969,Male,33,North,Regular,PROD000176,Electronics Product,Brand5,Electronics,Electronics,1,2032,22,2032,1584.96,2024-05-10,Cash,Pending,Home Delivery,STORE6,North,EMP009,Jane Smith
CUST000177,Chris Wilson,9699146584,Female,31,Central,Premium,PROD000177,Beauty Product,Brand2,Beauty,Beauty,6,2259,13,13554,11791.98,2024-09-12,UPI,Completed,Store Pickup,STORE10,Central,EMP068,Emily Davis
CUST000178,Jane Smith,9403954788,Female,50,Central,Regular,PROD000178,Beauty Product,Brand2,Beauty,Beauty,4,2535,19,10140,8213.40,2024-05-28,Debit Card,Cancelled,Home Delivery,STORE5,Central,EMP009,Sarah Williams
CUST000179,Chris Wilson,9355300962,Male,64,East,Regular,PROD000179,Home Product,Brand4,Home,Home,5,3672,24,18360,13953.60,2024-06-14,UPI,Cancelled,Home Delivery,STORE9,East,EMP046,Lisa Anderson
CUST000180,John Doe,9238368887,Female,33,East,Premium,PROD000180,Sports Product,Brand4,Sports,Sports,7,4759,16,33313,27982.92,2024-10-23,UPI,Cancelled,Home Delivery,STORE10,East,EMP006,Lisa Anderson
CUST000181,David Brown,9243402325,Male,61,East,Regular,PROD000181,Clothing Product,Brand5,Clothing,Clothing,1,3616,11,3616,3218.24,2024-04-11,UPI,Pending,Home Delivery,STORE7,East,EMP065,Emily Davis
CUST000182,David Brown,9601258037,Male,43,North,Regular,PROD000182,Sports Product,Brand1,Sports,Sports,2,2065,13,4130,3593.10,2024-04-10,Cash,Cancelled,Store Pickup,STORE9,North,EMP046,John Doe
CUST000183,Lisa Anderson,9960568997,Male,65,East,Regular,PROD000183,Beauty Product,Brand4,Beauty,Beauty,3,5115,5,15345,14577.75,2024-01-15,UPI,Cancelled,Store Pickup,STORE10,East,EMP013,Emily Davis
CUST000184,Chris Wilson,9426257212,Male,64,East,Regular,PROD000184,Electronics Product,Brand2,Electronics,Electronics,5,5377,26,26885,19894.90,2024-07-17,UPI,Pending,Store Pickup,STORE2,East,EMP063,John Doe
CUST000185,Chris Wilson,9603917064,Female,56,Central,Premium,PROD000185,Electronics Product,Brand1,Electronics,Electronics,5,3236,23,16180,12458.60,2024-09-21,Cash,Pending,Home Delivery,STORE2,Central,EMP050,Emily Davis
CUST000186,Emily Davis,9457659629,Male,44,East,Premium,PROD000186,Sports Product,Brand3,Sports,Sports,7,566,21,3962,3129.98,2024-09-11,UPI,Cancelled,Home Delivery,STORE1,East,EMP082,Lisa Anderson
CUST000187,David Brown,9600113006,Female,68,North,Regular,PROD000187,Electronics Product,Brand5,Electronics,Electronics,7,4434,26,31038,22968.12,2024-09-14,UPI,Pending,Store Pickup,STORE8,North,EMP012,Mike Johnson
CUST000188,Emily Davis,9544368444,Female,67,East,Regular,PROD000188,Home Product,Brand1,Home,Home,3,4780,7,14340,13336.20,2024-04-14,Cash,Pending,Home Delivery,STORE5,East,EMP091,Chris Wilson
CUST000189,John Doe,9398167387,Male,46,South,Regular,PROD000189,Electronics Product,Brand5,Electronics,Electronics,4,2896,15,11584,9846.40,2024-06-19,Cash,Cancelled,Home Delivery,STORE9,South,EMP004,Sarah Williams
CUST000190,Mike Johnson,9872893432,Male,27,North,Premium,PROD000190,Clothing Product,Brand4,Clothing,Clothing,3,2602,21,7806,6166.74,2024-05-27,UPI,Completed,Home Delivery,STORE1,North,EMP082,Chris Wilson
CUST000191,Chris Wilson,9458602820,Female,23,West,Regular,PROD000191,Electronics Product,Brand3,Electronics,Electronics,5,1644,8,8220,7562.40,2024-12-15,Credit Card,Completed,Store Pickup,STORE10,West,EMP051,Emily Davis
CUST000192,David Brown,9312882094,Male,59,South,Regular,PROD000192,Clothing Product,Brand1,Clothing,Clothing,10,1553,8,15530,14287.60,2024-03-24,Cash,Cancelled,Home Delivery,STORE6,South,EMP053,David Brown
CUST000193,John Doe,9465492717,Male,65,South,Premium,PROD000193,Beauty Product,Brand3,Beauty,Beauty,5,649,3,3245,3147.65,2024-04-27,UPI,Completed,Store Pickup,STORE3,South,EMP098,Sarah Williams
CUST000194,John Doe,9384130581,Male,60,Central,Regular,PROD000194,Sports Product,Brand4,Sports,Sports,7,4847,12,33929,29857.52,2024-03-20,Debit Card,Pending,Home Delivery,STORE5,Central,EMP018,Chris Wilson
CUST000195,David Brown,9384449566,Female,34,East,Premium,PROD000195,Sports Product,Brand2,Sports,Sports,1,642,24,642,487.92,2024-02-28,Debit Card,Completed,Home Delivery,STORE9,East,EMP080,Emily Davis
CUST000196,Sarah Williams,9350043948,Male,38,Central,Regular,PROD000196,Sports Product,Brand4,Sports,Sports,4,4915,20,19660,15728.00,2024-08-23,Debit Card,Cancelled,Home Delivery,STORE1,Central,EMP050,David Brown
CUST000197,Chris Wilson,9759316572,Female,34,Central,Premium,PROD000197,Sports Product,Brand3,Sports,Sports,9,623,24,5607,4261.32,2024-06-13,Debit Card,Cancelled,Home Delivery,STORE1,Central,EMP069,Emily Davis
CUST000198,John Doe,9595870195,Male,67,North,Regular,PROD000198,Sports Product,Brand5,Sports,Sports,4,5351,12,21404,18835.52,2024-04-11,Credit Card,Pending,Home Delivery,STORE6,North,EMP029,John Doe
CUST000199,David Brown,9222364322,Female,41,North,Regular,PROD000199,Beauty Product,Brand3,Beauty,Beauty,10,662,1,6620,6553.80,2024-07-13,Debit Card,Pending,Home Delivery,STORE6,North,EMP033,John Doe
CUST000200,David Brown,9185734726,Female,28,North,Regular,PROD000200,Electronics Product,Brand5,Electronics,Electronics,6,3442,11,20652,18380.28,2024-01-15,Credit Card,Cancelled,Store Pickup,STORE2,North,EMP059,Lisa Anderson
CUST000201,Jane Smith,9795416958,Male,26,East,Regular,PROD000201,Clothing Product,Brand3,Clothing,Clothing,3,5184,6,15552,14618.88,2024-05-25,UPI,Completed,Store Pickup,STORE5,East,EMP030,Sarah Williams
CUST000202,Sarah Williams,9419396848,Female,68,Central,Premium,PROD000202,Clothing Product,Brand3,Clothing,Clothing,1,1263,26,1263,934.62,2024-12-11,Credit Card,Completed,Store Pickup,STORE4,Central,EMP092,Jane Smith
CUST000203,David Brown,9877993206,Male,69,North,Premium,PROD000203,Electronics Product,Brand4,Electronics,Electronics,2,1665,23,3330,2564.10,2024-08-08,Credit Card,Cancelled,Home Delivery,STORE10,North,EMP066,Mike Johnson
CUST000204,David Brown,9357892944,Female,42,North,Regular,PROD000204,Sports Product,Brand2,Sports,Sports,2,4195,27,8390,6124.70,2024-01-12,Credit Card,Completed,Home Delivery,STORE2,North,EMP069,Emily Davis
CUST000205,Jane Smith,9372964278,Male,37,South,Regular,PROD000205,Electronics Product,Brand4,Electronics,Electronics,4,4557,29,18228,12941.88,2024-06-07,UPI,Cancelled,Home Delivery,STORE8,South,EMP059,John Doe
CUST000206,David Brown,9379587204,Male,41,Central,Premium,PROD000206,Clothing Product,Brand2,Clothing,Clothing,1,1774,11,1774,1578.86,2024-10-13,Debit Card,Pending,Home Delivery,STORE4,Central,EMP096,Jane Smith
CUST000207,Sarah Williams,9863871417,Female,63,Central,Premium,PROD000207,Electronics Product,Brand2,Electronics,Electronics,9,2888,17,25992,21573.36,2024-11-22,Cash,Pending,Store Pickup,STORE9,Central,EMP090,Jane Smith
CUST000208,Emily Davis,9395661227,Female,30,Central,Regular,PROD000208,Beauty Product,Brand3,Beauty,Beauty,3,3350,0,10050,10050.00,2024-12-06,Debit Card,Cancelled,Store Pickup,STORE9,Central,EMP032,Sarah Williams
CUST000209,Mike Johnson,9407418673,Female,46,South,Premium,PROD000209,Sports Product,Brand3,Sports,Sports,7,3221,12,22547,19841.36,2024-02-28,Cash,Cancelled,Store Pickup,STORE4,South,EMP041,Emily Davis
CUST000210,David Brown,9192864504,Female,56,West,Premium,PROD000210,Beauty Product,Brand4,Beauty,Beauty,9,2405,17,21645,17965.35,2024-02-14,Credit Card,Cancelled,Home Delivery,STORE1,West,EMP003,John Doe
CUST000211,David Brown,9896952270,Male,69,North,Premium,PROD000211,Home Product,Brand1,Home,Home,7,5322,24,37254,28313.04,2024-05-11,Credit Card,Cancelled,Home Delivery,STORE8,North,EMP098,Emily Davis
CUST000212,Sarah Williams,9476608721,Female,39,South,Regular,PROD000212,Sports Product,Brand1,Sports,Sports,4,2415,11,9660,8597.40,2024-01-27,Debit Card,Pending,Store Pickup,STORE7,South,EMP029,Chris Wilson
CUST000213,Emily Davis,9644179450,Male,64,Central,Regular,PROD000213,Electronics Product,Brand3,Electronics,Electronics,8,4510,21,36080,28503.20,2024-09-02,Debit Card,Completed,Home Delivery,STORE5,Central,EMP007,Mike Johnson
CUST000214,Chris Wilson,9214282623,Female,65,Central,Premium,PROD000214,Sports Product,Brand4,Sports,Sports,6,4845,8,29070,26744.40,2024-03-21,Credit Card,Completed,Home Delivery,STORE10,Central,EMP023,Sarah Williams
CUST000215,John Doe,9232414826,Male,62,South,Premium,PROD000215,Beauty Product,Brand5,Beauty,Beauty,1,2359,28,2359,1698.48,2024-10-25,Cash,Pending,Store Pickup,STORE9,South,EMP081,Sarah Williams
CUST000216,Chris Wilson,9146874494,Male,65,Central,Premium,PROD000216,Electronics Product,Brand2,Electronics,Electronics,2,5477,16,10954,9201.36,2024-08-24,Cash,Cancelled,Home Delivery,STORE1,Central,EMP010,Jane Smith
CUST000217,John Doe,9959210317,Male,31,Central,Regular,PROD000217,Beauty Product,Brand5,Beauty,Beauty,2,3397,20,6794,5435.20,2024-01-15,Debit Card,Completed,Home Delivery,STORE3,Central,EMP006,Chris Wilson
